FID,OBJECTID,SHAPE,KRANKENHAUS_BEZEICHNUNG,ABTEILUNG,BEZEICHNUNG,WEBLINK1,ADRESSE,BEZIRK,TELEFON,SE_ANNO_CAD_DATA
AMBULANZOGD.122,122,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Innere Medizin I<br />Klin. Abteilung für Infektionen und Tropenmedizin,Allgemeine Infektionsambulanz,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1718,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-44650,
AMBULANZOGD.123,123,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Innere Medizin I<br />Klin. Abteilung für Infektionen und Tropenmedizin,Ambulanz für Tropenkrankheiten,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1716,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-44650,
AMBULANZOGD.124,124,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Innere Medizin I<br />Klin. Abteilung für Infektionen und Tropenmedizin,Borrelioseambulanz,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=2624,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-44650,
AMBULANZOGD.125,125,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Innere Medizin I<br />Klin. Abteilung für Infektionen und Tropenmedizin,Impfberatung für immunsupprimierte Risikopatienten,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1719,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-44650,
AMBULANZOGD.126,126,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Innere Medizin I<br />Klin. Abteilung für Infektionen und Tropenmedizin,Interdisziplinäre Actinomycose-Ambulanz,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=3317,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-- 44650,
AMBULANZOGD.347,347,POINT (16.352404479865555 48.17537948403483),Sozialmedizinisches Zentrum Süd - Kaiser-Franz-Josef-Spital mit Gottfried von Preyer'schem Kinderspital,Neurologische Abteilung<br />Neurologische Ambulanzen,Multiple Sklerose Ambulanz,http://www.wienkav.at/kav/kfj/Medstellen_Anzeigen.asp?id=991,"10., Kundratstraße 3",10,(+43 1) 601 91-2050,
AMBULANZOGD.348,348,POINT (16.352404479865555 48.17537948403483),Sozialmedizinisches Zentrum Süd - Kaiser-Franz-Josef-Spital mit Gottfried von Preyer'schem Kinderspital,Neurologische Abteilung<br />Neurologische Ambulanzen,Neuromuskuläre Ambulanz,http://www.wienkav.at/kav/kfj/Medstellen_Anzeigen.asp?id=992,"10., Kundratstraße 3",10,(+43 1) 601 91-2050,
AMBULANZOGD.349,349,POINT (16.352404479865555 48.17537948403483),Sozialmedizinisches Zentrum Süd - Kaiser-Franz-Josef-Spital mit Gottfried von Preyer'schem Kinderspital,Neurologische Abteilung<br />Neurologische Ambulanzen,Neuroonkologische Ambulanz,http://www.wienkav.at/kav/kfj/Medstellen_Anzeigen.asp?id=993,"10., Kundratstraße 3",10,(+43 1) 601 91-2050,
AMBULANZOGD.350,350,POINT (16.352404479865555 48.17537948403483),Sozialmedizinisches Zentrum Süd - Kaiser-Franz-Josef-Spital mit Gottfried von Preyer'schem Kinderspital,Urologische Abteilung<br />Urologische Ambulanz,Andrologie Ambulanz,http://www.wienkav.at/kav/kfj/Medstellen_Anzeigen.asp?id=985,"10., Kundratstraße 3",10,(+43 1) 601 91-4850,
AMBULANZOGD.351,351,POINT (16.352404479865555 48.17537948403483),Sozialmedizinisches Zentrum Süd - Kaiser-Franz-Josef-Spital mit Gottfried von Preyer'schem Kinderspital,Urologische Abteilung<br />Urologische Ambulanz,Inkontinenz- und Urodynamische Ambulanz,http://www.wienkav.at/kav/kfj/Medstellen_Anzeigen.asp?id=986,"10., Kundratstraße 3",10,(+43 1) 601 91-4850,
AMBULANZOGD.352,352,POINT (16.352404479865555 48.17537948403483),Sozialmedizinisches Zentrum Süd - Kaiser-Franz-Josef-Spital mit Gottfried von Preyer'schem Kinderspital,Urologische Abteilung<br />Urologische Ambulanz,Tumor-/Nachsorgeambulanz,http://www.wienkav.at/kav/kfj/Medstellen_Anzeigen.asp?id=987,"10., Kundratstraße 3",10,(+43 1) 601 91-4850,
AMBULANZOGD.353,353,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Chirurgie - Herz- und Gefäßchirurgische Abteilung, mit Tagesbetten und Ambulanz<br />Gefäß- und Herzchirurgische Ambulanz der 1. Chirurgie",Shuntambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2832,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2384,
AMBULANZOGD.354,354,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Chirurgie - Herz- und Gefäßchirurgische Abteilung, mit Tagesbetten und Ambulanz<br />Gefäß- und Herzchirurgische Ambulanz der 1. Chirurgie",Spezialambulanz für Aneurysmen der thorakalen Aorta,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2894,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2384,
AMBULANZOGD.355,355,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Chirurgie - Herz- und Gefäßchirurgische Abteilung, mit Tagesbetten und Ambulanz<br />Gefäß- und Herzchirurgische Ambulanz der 1. Chirurgie",Spezialambulanz für Bauchaortenaneurysmen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2830,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2384,
AMBULANZOGD.356,356,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Chirurgie - Herz- und Gefäßchirurgische Abteilung, mit Tagesbetten und Ambulanz<br />Gefäß- und Herzchirurgische Ambulanz der 1. Chirurgie",Spezialambulanz für Varizenerkrankungen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=3362,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2384,
AMBULANZOGD.357,357,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",24 h - PH - Metrie und Ösophagusmanometrie,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=3307,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.358,358,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",Allgemeine gastroenterologische Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=397,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.359,359,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",Ambulanz für chronisch entzündliche Darmerkrankungen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=420,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.360,360,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",Ambulanz für Dickdarmpolypen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=419,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.361,361,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",Ambulanz für Lebererkrankungen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=3014,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.362,362,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",Endoskopiezentrum,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=421,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.363,363,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",Gastrointestinale Funktionsdiagnostik,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1102,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.364,364,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",H2 Atemtest für Fruktose- und Laktoseintoleranz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=3306,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.365,365,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",Kapselendoskopie,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=3016,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.366,366,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",Proctologische Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1104,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.367,367,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"1. Medizinische Abteilung mit Gastroenterologie, mit Ambulanz<br />Allgemeine medizinische Ambulanz der 1. Med.",Ultraschalldiagnostik - Abdominalorgane,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=418,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2373,
AMBULANZOGD.368,368,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,1. Neurologische Abteilung des Neurologischen Zentrums - Rosenhügel<br />Ambulanz der 1. Neurologischen Abteilung,Allgemeine Neurologische Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1538,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-257,
AMBULANZOGD.369,369,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,1. Neurologische Abteilung des Neurologischen Zentrums - Rosenhügel<br />Ambulanz der 1. Neurologischen Abteilung,Ambulanz für entzündliche und neuroimmunologische Erkrankungen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1501,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-257,
AMBULANZOGD.370,370,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,1. Neurologische Abteilung des Neurologischen Zentrums - Rosenhügel<br />Ambulanz der 1. Neurologischen Abteilung,Ambulanz für Hirngefäßerkrankungen der I. Neurologischen Abteilung,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1503,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-257,
AMBULANZOGD.371,371,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,1. Neurologische Abteilung des Neurologischen Zentrums - Rosenhügel<br />Ambulanz der 1. Neurologischen Abteilung,Ambulanz für neuropsychologische Rehabilitation der I. Neurologischen Abteilung,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1502,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-236,
AMBULANZOGD.372,372,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,1. Neurologische Abteilung des Neurologischen Zentrums - Rosenhügel<br />Ambulanz der 1. Neurologischen Abteilung,Elektrophysiologie der I. Neurologischen Abteilung,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1535,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-515,
AMBULANZOGD.373,373,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,1. Neurologische Abteilung des Neurologischen Zentrums - Rosenhügel<br />Ambulanz der 1. Neurologischen Abteilung,Epilepsie-Ambulanz der I. Neurologischen Abteilung,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1505,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-257,
AMBULANZOGD.374,374,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,1. Neurologische Abteilung des Neurologischen Zentrums - Rosenhügel<br />Ambulanz der 1. Neurologischen Abteilung,Parkinson-Ambulanz der 1. Neurologischen Abteilung,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2981,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-257,
AMBULANZOGD.375,375,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,1. Neurologische Abteilung des Neurologischen Zentrums - Rosenhügel<br />Ambulanz der 1. Neurologischen Abteilung,Schmerz-Ambulanz der I. Neurologischen Abteilung,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1504,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-257,
AMBULANZOGD.376,376,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Ambulanz<br />Allgemeinchirurgische Akutambulanz der 2. Chirurgie",Ambulanz für minimal invasive Chirurgie,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1158,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3518,
AMBULANZOGD.377,377,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Ambulanz<br />Allgemeinchirurgische Akutambulanz der 2. Chirurgie",Chirurgische gastroenterologische Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1159,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3518,
AMBULANZOGD.378,378,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Ambulanz<br />Allgemeinchirurgische Akutambulanz der 2. Chirurgie",Crohn/Colitisambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1160,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3518,
AMBULANZOGD.379,379,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Ambulanz<br />Allgemeinchirurgische Akutambulanz der 2. Chirurgie",Dickdarmambulanz mit Kontinenz- und Stomaberatung,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1161,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3518,
AMBULANZOGD.380,380,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Ambulanz<br />Allgemeinchirurgische Akutambulanz der 2. Chirurgie",Endoskopie Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1162,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3584,
AMBULANZOGD.381,381,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Ambulanz<br />Allgemeinchirurgische Akutambulanz der 2. Chirurgie",Gallenstein Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1163,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3518,
AMBULANZOGD.382,382,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Ambulanz<br />Allgemeinchirurgische Akutambulanz der 2. Chirurgie",Leber/Pankreas Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1164,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3518,
AMBULANZOGD.383,383,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Ambulanz<br />Allgemeinchirurgische Akutambulanz der 2. Chirurgie",Mamma Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1165,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3518,
AMBULANZOGD.384,384,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Ambulanz<br />Allgemeinchirurgische Akutambulanz der 2. Chirurgie",Phlebologie Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1166,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3518,
AMBULANZOGD.385,385,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Ambulanz<br />Allgemeinchirurgische Akutambulanz der 2. Chirurgie",Struma Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1167,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3518,
AMBULANZOGD.386,386,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,2. Medizinische Abteilung - Zentrum für Diagnostik und Therapie rheumatischer Erkrankungen<br />Allgemeine Rheuma-Ambulanz der 2. Med.,Akutambulanz (Kurzbegutachtungsambulanz),http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2829,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3608,
AMBULANZOGD.387,387,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,2. Medizinische Abteilung - Zentrum für Diagnostik und Therapie rheumatischer Erkrankungen<br />Allgemeine Rheuma-Ambulanz der 2. Med.,Ambulanz für therapieresistente chronische Polyarthritis,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2823,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3181,
AMBULANZOGD.388,388,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,2. Medizinische Abteilung - Zentrum für Diagnostik und Therapie rheumatischer Erkrankungen<br />Allgemeine Rheuma-Ambulanz der 2. Med.,Bechterew Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1106,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3181,
AMBULANZOGD.389,389,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,2. Medizinische Abteilung - Zentrum für Diagnostik und Therapie rheumatischer Erkrankungen<br />Allgemeine Rheuma-Ambulanz der 2. Med.,Früharthritis Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1108,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3181,
AMBULANZOGD.390,390,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,2. Medizinische Abteilung - Zentrum für Diagnostik und Therapie rheumatischer Erkrankungen<br />Allgemeine Rheuma-Ambulanz der 2. Med.,Kollagenosen Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1109,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3181,
